,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund
269,010902.OF,博时成长领航混合A,陈鹏扬,陈鹏扬(20210121-至今),否,混合型基金,灵活配置型基金,4158162423.23,2.5150684931507,0.48,89.028654134185
270,010903.OF,博时成长领航混合C,陈鹏扬,陈鹏扬(20210121-至今),否,混合型基金,灵活配置型基金,609572861.22,2.5150684931507,0.32,89.028654134185
271,010904.OF,博时双季鑫6个月持有期混合A,"张鹿,过钧",过钧(20210120-至今) 张鹿(20210120-至今),否,混合型基金,偏债混合型基金,52976008.16,2.5178082191781,,16.01183816503
272,010905.OF,博时双季鑫6个月持有期混合C,"张鹿,过钧",过钧(20210120-至今) 张鹿(20210120-至今),否,混合型基金,偏债混合型基金,38126492.73,2.5178082191781,0.0,16.01183816503
273,010906.OF,博远优享混合A,黄军锋,钟鸣远(20210330-20230516) 黄军锋(20230327-至今),否,混合型基金,偏债混合型基金,42671541.56,2.3287671232877,19.35,10.658882764508
274,010907.OF,博远优享混合C,黄军锋,钟鸣远(20210330-20230516) 黄军锋(20230327-至今),否,混合型基金,偏债混合型基金,3735375.7,2.3287671232877,0.02,10.658882764508
275,010912.OF,国泰成长价值混合A,彭凌志,彭凌志(20210323-至今),否,混合型基金,偏股混合型基金,218929005.14,2.3479452054795,0.01,86.461540876183
276,010913.OF,国泰成长价值混合C,彭凌志,彭凌志(20210323-至今),否,混合型基金,偏股混合型基金,14575940.52,2.3479452054795,,86.461540876183
277,010914.OF,长盛成长精选混合A,钱文礼,吴达(20210322-20230705) 钱文礼(20230629-至今),否,混合型基金,偏股混合型基金,81221690.19,2.3506849315068,,88.634335072786
278,010915.OF,长盛成长精选混合C,钱文礼,吴达(20210322-20230705) 钱文礼(20230629-至今),否,混合型基金,偏股混合型基金,5770078.93,2.3506849315068,,88.634335072786
279,010916.OF,交银臻选回报混合A,王艺伟,王艺伟(20201223-至今),否,混合型基金,偏债混合型基金,289022106.79,2.5945205479452,83.09,18.905835936866
280,010919.OF,鹏华招润一年持有期混合A,汪坤,汪坤(20210429-至今),否,混合型基金,偏债混合型基金,136674211.96,2.2465753424658,,19.209307108541
281,010920.OF,鹏华招润一年持有期混合C,汪坤,汪坤(20210429-至今),否,混合型基金,偏债混合型基金,54691606.14,2.2465753424658,8.7,19.209307108541
282,010922.OF,朱雀匠心一年持有,"梁跃军,张璇",梁跃军(20201221-至今) 李洋(20210319-20230721) 张璇(20230115-至今),否,混合型基金,偏股混合型基金,1303286009.53,2.6,6.22,93.794870852684
283,010923.OF,永赢鑫欣混合A,"吴玮,陶毅,卢丽阳",万纯(20210114-20220301) 陶毅(20210201-至今) 光磊(20220211-20230309) 卢丽阳(20230331-至今) 吴玮(20230706-至今),否,混合型基金,偏债混合型基金,36639928.39,2.5342465753425,97.7284,7.5246494135796
284,010924.OF,博时双季鑫6个月持有期混合B,"张鹿,过钧",过钧(20210120-至今) 张鹿(20210120-至今),否,混合型基金,偏债混合型基金,1169376.53,2.5178082191781,,16.01183816503
285,010925.OF,兴银科技增长1个月滚动持有混合A,高鹏,杨坤(20210218-20220728) 张世略(20210218-20220722) 高鹏(20220714-至今),否,混合型基金,偏股混合型基金,117856283.8,2.4383561643836,0.14,81.718354154922
286,010926.OF,兴银科技增长1个月滚动持有混合C,高鹏,杨坤(20210218-20220728) 张世略(20210218-20220722) 高鹏(20220714-至今),否,混合型基金,偏股混合型基金,14280438.34,2.4383561643836,0.22,81.718354154922
287,010929.OF,大成核心价值甄选混合A,刘旭,刘旭(20210315-至今),否,混合型基金,偏股混合型基金,762206236.59,2.3698630136986,0.69,81.764487763724
288,010930.OF,大成核心价值甄选混合C,刘旭,刘旭(20210315-至今),否,混合型基金,偏股混合型基金,91972272.51,2.3698630136986,6.99,81.764487763724
289,010931.OF,国联安鑫元1个月持有混合A,"张蕙显,刘佃贵",林渌(20210825-20230105) 张蕙显(20210825-至今) 刘佃贵(20230105-至今),否,混合型基金,偏债混合型基金,196186036.51,1.9232876712329,99.88,31.283127367247
290,010932.OF,国联安鑫元1个月持有混合C,"张蕙显,刘佃贵",林渌(20210825-20230105) 张蕙显(20210825-至今) 刘佃贵(20230105-至今),否,混合型基金,偏债混合型基金,98019.54,1.9232876712329,99.48,31.283127367247
291,010934.OF,国寿安保稳福6个月持有期混合A,"黄力,吴坚",黄力(20210616-至今) 吴坚(20210616-至今),否,混合型基金,偏债混合型基金,77464147.04,2.1150684931507,0.0,19.104959018789
292,010935.OF,国寿安保稳福6个月持有期混合C,"吴坚,黄力",黄力(20210616-至今) 吴坚(20210616-至今),否,混合型基金,偏债混合型基金,13774829.2,2.1150684931507,0.0,19.104959018789
293,010936.OF,交银均衡成长一年混合A,刘鹏,刘鹏(20210201-至今),否,混合型基金,偏股混合型基金,3453480929.23,2.4849315068493,0.93,88.143551220216
294,010937.OF,交银均衡成长一年混合C,刘鹏,刘鹏(20210201-至今),否,混合型基金,偏股混合型基金,241076564.62,2.4849315068493,0.06,88.143551220216
295,010938.OF,大摩招惠一年持有期混合A,周梦琳,李轶(20210524-20220902) 葛飞(20220802-20221118) 周梦琳(20221110-至今),否,混合型基金,偏债混合型基金,63084240.9,2.1780821917808,0.96,6.3020140977207
296,010939.OF,大摩招惠一年持有期混合C,周梦琳,李轶(20210524-20220902) 葛飞(20220802-20221118) 周梦琳(20221110-至今),否,混合型基金,偏债混合型基金,44752942.09,2.1780821917808,,6.3020140977207
297,010940.OF,大成安享得利六月持有混合A,孙丹,王磊(20210422-20230414) 孙丹(20210422-至今),否,混合型基金,偏债混合型基金,50619481.42,2.2657534246575,0.82,6.5823981240086
298,010941.OF,大成安享得利六月持有混合C,孙丹,王磊(20210422-20230414) 孙丹(20210422-至今),否,混合型基金,偏债混合型基金,1169626.81,2.2657534246575,,6.5823981240086
299,010942.OF,招商瑞乐6个月持有期混合A,"吴德瑄,余芽芳",余芽芳(20210713-至今) 王垠(20210713-20230508) 吴德瑄(20230412-至今),否,混合型基金,偏债混合型基金,476788554.0,2.041095890411,0.67,13.85128638417
300,010943.OF,招商瑞乐6个月持有期混合C,"吴德瑄,余芽芳",余芽芳(20210713-至今) 王垠(20210713-20230508) 吴德瑄(20230412-至今),否,混合型基金,偏债混合型基金,160159379.75,2.041095890411,,13.85128638417
301,010944.OF,招商商业模式优选混合A,王奇玮,王奇玮(20210326-至今),否,混合型基金,偏股混合型基金,67816791.65,2.3397260273973,11.59,87.981855795321
302,010945.OF,招商商业模式优选混合C,王奇玮,王奇玮(20210326-至今),否,混合型基金,偏股混合型基金,12873439.55,2.3397260273973,74.32,87.981855795321
303,010947.OF,中欧嘉选混合A,王健,王健(20210310-至今),否,混合型基金,偏股混合型基金,1237479563.95,2.3835616438356,0.19,83.486811746228
304,010948.OF,中欧嘉选混合C,王健,王健(20210310-至今),否,混合型基金,偏股混合型基金,73142638.17,2.3835616438356,0.08,83.486811746228
305,010949.OF,景顺研究驱动三年持有混合,刘苏,刘苏(20220407-至今),否,混合型基金,偏股混合型基金,263629717.98,1.3068493150685,,79.597810727497
306,010951.OF,中金成长精选A,许忠海,邱延冰(20210322-20230327) 许忠海(20220620-至今),否,混合型基金,偏股混合型基金,69016421.38,2.3506849315068,,93.495859647738
307,010952.OF,中金成长精选C,许忠海,邱延冰(20210322-20230327) 许忠海(20220620-至今),否,混合型基金,偏股混合型基金,20989216.98,2.3506849315068,,93.495859647738
308,010962.OF,中银鑫新消费成长混合C,黄珺,黄珺(20210906-至今),否,混合型基金,偏股混合型基金,125403546.85,1.8904109589041,,88.642511489655
309,010963.OF,信澳周期动力混合A,李淑彦,曾国富(20201230-20220222) 李淑彦(20201230-至今),否,混合型基金,偏股混合型基金,1887659638.06,2.5753424657534,63.82,92.853597802981
310,010965.OF,中银鑫新消费成长混合A,黄珺,黄珺(20210906-至今),否,混合型基金,偏股混合型基金,370146203.66,1.8904109589041,11.2136,88.642511489655
311,010966.OF,富国成长领航混合,杨栋,杨栋(20210125-至今),否,混合型基金,偏股混合型基金,4266141355.08,2.5041095890411,6.23,90.557944699055
312,010967.OF,博道嘉丰混合A,张迎军,张迎军(20210201-至今),否,混合型基金,偏股混合型基金,1075589594.74,2.4849315068493,0.49,89.63400669204
313,010968.OF,博道嘉丰混合C,张迎军,张迎军(20210201-至今),否,混合型基金,偏股混合型基金,267426275.83,2.4849315068493,0.32,89.63400669204
314,010969.OF,华夏安阳6个月持有期混合A,林青泽,蔡向阳(20210330-20211102) 孙轶佳(20211102-20230406) 郑煜(20211102-20230406) 林青泽(20211230-至今),否,混合型基金,偏股混合型基金,1352776435.31,2.3287671232877,0.45,91.123824340373
315,010970.OF,华夏安阳6个月持有期混合C,林青泽,蔡向阳(20210330-20211102) 孙轶佳(20211102-20230406) 郑煜(20211102-20230406) 林青泽(20211230-至今),否,混合型基金,偏股混合型基金,187883875.37,2.3287671232877,0.06,91.123824340373
316,010971.OF,华夏永鑫六个月持有混合A,何家琪,何家琪(20210420-至今),否,混合型基金,偏债混合型基金,351690553.28,2.2712328767123,1.55,21.767660716453
317,010972.OF,华夏永鑫六个月持有混合C,何家琪,何家琪(20210420-至今),否,混合型基金,偏债混合型基金,17623939.02,2.2712328767123,0.0,21.767660716453
318,010977.OF,华夏鸿阳6个月持有期混合A,"孙轶佳,张景松",蔡向阳(20210601-20211102) 孙轶佳(20211102-至今) 郑煜(20211102-20230310) 张景松(20230310-至今),否,混合型基金,偏股混合型基金,2431341800.36,2.1561643835616,0.14,84.812837601909
319,010978.OF,华夏鸿阳6个月持有期混合C,"孙轶佳,张景松",蔡向阳(20210601-20211102) 孙轶佳(20211102-至今) 郑煜(20211102-20230310) 张景松(20230310-至今),否,混合型基金,偏股混合型基金,315225075.0,2.1561643835616,0.02,84.812837601909
320,010981.OF,兴全汇虹一年持有混合A,朱喆丰,陈红(20210323-20230724) 朱喆丰(20230724-至今),否,混合型基金,偏债混合型基金,1697557086.81,2.3479452054795,1.22,19.653898210576
321,010982.OF,兴全汇虹一年持有混合C,朱喆丰,陈红(20210323-20230724) 朱喆丰(20230724-至今),否,混合型基金,偏债混合型基金,781832917.36,2.3479452054795,0.35,19.653898210576
322,010984.OF,国寿安保稳安混合A,"黄力,吴坚",黄力(20210507-至今) 吴坚(20210507-至今),否,混合型基金,偏债混合型基金,55683830.4,2.2246575342466,,22.843483003898
323,010985.OF,国寿安保稳安混合C,"黄力,吴坚",黄力(20210507-至今) 吴坚(20210507-至今),否,混合型基金,偏债混合型基金,20083427.74,2.2246575342466,,22.843483003898
324,010987.OF,中融鑫锐精选一年持有混合A,柯海东,柯海东(20210429-至今),否,混合型基金,偏股混合型基金,95793620.42,2.2465753424658,8.98,89.475391914562
325,010988.OF,中融鑫锐精选一年持有混合C,柯海东,柯海东(20210429-至今),否,混合型基金,偏股混合型基金,33192475.06,2.2465753424658,,89.475391914562
326,010991.OF,长盛同鑫行业配置混合C,陈亘斯,陈亘斯(20201211-至今),否,混合型基金,灵活配置型基金,1858378.62,2.627397260274,,84.458996795007
327,010994.OF,博时创新经济混合A,田俊维,葛晨(20210112-20220207) 田俊维(20211105-至今),否,混合型基金,偏股混合型基金,731975017.91,2.5397260273973,13.81,86.649342466358
328,010995.OF,博时创新经济混合C,田俊维,葛晨(20210112-20220207) 田俊维(20211105-至今),否,混合型基金,偏股混合型基金,565802282.76,2.5397260273973,51.02,86.649342466358
329,010996.OF,招商品质升级混合A,王景,王景(20210305-至今),否,混合型基金,偏股混合型基金,1682569097.83,2.3972602739726,0.34,88.344263897178
330,010997.OF,招商品质升级混合C,王景,王景(20210305-至今),否,混合型基金,偏股混合型基金,202990110.85,2.3972602739726,4.17,88.344263897178
331,011001.OF,中邮兴荣价值一年持有期混合,国晓雯,国晓雯(20220128-至今),否,混合型基金,偏股混合型基金,367025282.89,1.4958904109589,9.13,67.789276031913
332,011002.OF,同泰大健康主题混合A,黄伟轩,卞亚军(20210408-20230428) 黄伟轩(20230407-至今),否,混合型基金,偏股混合型基金,12428370.28,2.3041095890411,,92.069257127331
333,011003.OF,同泰大健康主题混合C,黄伟轩,卞亚军(20210408-20230428) 黄伟轩(20230407-至今),否,混合型基金,偏股混合型基金,32741988.24,2.3041095890411,,92.069257127331
334,011004.OF,永赢鑫盛混合,"黄韵,徐沛琳",万纯(20210205-20220301) 徐沛琳(20210226-至今) 黄韵(20220211-至今),否,混合型基金,偏债混合型基金,209103566.75,2.4739726027397,97.4438,20.116644927838
335,011006.OF,工银圆丰三年持有期混合,杜洋,袁芳(20210113-20221118) 杜洋(20221118-至今),否,混合型基金,偏股混合型基金,6769643868.1,2.5369863013699,0.13,89.493876317679
336,011011.OF,融通产业趋势精选混合,"邹曦,李文海",邹曦(20210316-至今) 李文海(20230509-至今),否,混合型基金,偏股混合型基金,176027452.61,2.3671232876712,2.88,94.21500551842
337,011015.OF,嘉合锦元回报混合A,"李超,李国林",李国林(20210323-至今) 莫华寅(20210323-20210709) 李超(20210630-至今),否,混合型基金,偏债混合型基金,55244453.23,2.3479452054795,,28.065621289896
338,011016.OF,嘉合锦元回报混合C,"李超,李国林",李国林(20210323-至今) 莫华寅(20210323-20210709) 李超(20210630-至今),否,混合型基金,偏债混合型基金,14847239.48,2.3479452054795,,28.065621289896
339,011017.OF,鹏扬景明一年混合,杨爱斌,李刚(20210112-20210708) 吴西燕(20210125-20220713) 杨爱斌(20210701-至今),否,混合型基金,偏债混合型基金,951227066.07,2.5397260273973,0.28,23.399448840372
340,011018.OF,景顺安泽回报一年持有混合A,李怡文,毛从容(20210329-20221121) 李怡文(20210430-至今),否,混合型基金,偏债混合型基金,173664499.32,2.3315068493151,10.03,37.017404110066
341,011019.OF,景顺安泽回报一年持有混合C,李怡文,毛从容(20210329-20221121) 李怡文(20210430-至今),否,混合型基金,偏债混合型基金,14040884.7,2.3315068493151,,37.017404110066
342,011020.OF,财通资管消费精选混合C,于洋,于洋(20201218-至今),否,混合型基金,灵活配置型基金,17369243.29,2.6082191780822,2.33,95.146981628864
343,011021.OF,汇添富互联网核心资产六个月持有混合A,"沈若雨,郑慧莲",郑慧莲(20210125-至今) 沈若雨(20210915-至今),否,混合型基金,偏股混合型基金,2453147331.14,2.5041095890411,0.39,88.885872351419
344,011022.OF,汇添富互联网核心资产六个月持有混合C,"郑慧莲,沈若雨",郑慧莲(20210125-至今) 沈若雨(20210915-至今),否,混合型基金,偏股混合型基金,320406569.95,2.5041095890411,0.0,88.885872351419
345,011027.OF,国寿安保稳弘混合A,姜绍政,阚磊(20210318-20230201) 姜绍政(20211012-至今),否,混合型基金,偏债混合型基金,61502074.57,2.3616438356164,72.16,24.344817637722
346,011028.OF,国寿安保稳弘混合C,姜绍政,阚磊(20210318-20230201) 姜绍政(20211012-至今),否,混合型基金,偏债混合型基金,37697939.28,2.3616438356164,,24.344817637722
347,011030.OF,达诚价值先锋灵活配置A,蔡霖,王超伟(20210519-20220530) 蔡霖(20220530-至今),否,混合型基金,灵活配置型基金,18485763.01,2.1917808219178,,71.986519987719
348,011031.OF,达诚价值先锋灵活配置C,蔡霖,王超伟(20210519-20220530) 蔡霖(20220530-至今),否,混合型基金,灵活配置型基金,21292066.36,2.1917808219178,6.26,71.986519987719
349,011032.OF,东方红睿泽三年定开混合C,苗宇,孙伟(20210201-20230603) 苗宇(20230603-至今),否,混合型基金,灵活配置型基金,30447444.54,2.4849315068493,,96.600578294885
350,011033.OF,南方宝恒混合A,孙鲁闽,孙鲁闽(20210608-至今),否,混合型基金,偏债混合型基金,836596779.78,2.1369863013699,1.88,28.784103247768
